UserID,Age,Gender,Height (cm),Weight (kg),BMI,Chest (cm),Waist (cm),Hip (cm),Body Type,Base Size,Previous Purchase,Brand,Item Purchased,Size Purchased,Fit Feedback,Return/Exchange Status,Reason for Return/Exchange,Season,Purchase Location,Loyalty Status,Promotion Influence,Region,Timestamp
User035,62,Female,194,107,28.43,132,82,111,Curvy,XXL,True,Zara,Jeans,XXL,Too Small,Kept,,Summer,Online,Frequent Buyer,Yes,Europe,2023-05-13 03:22
User035,62,Female,194,107,28.43,132,82,111,Curvy,XXL,True,Zara,Dress,XXL,Fit Well,Returned,Fit Issue,Summer,Online,Frequent Buyer,Yes,Europe,2023-01-25 22:09
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Levi's,T-shirt,XL,Too Small,Kept,,Summer,In-Store,New Buyer,Yes,Africa,2023-10-03 17:30
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Zara,T-shirt,L,Too Large,Exchanged,Changed Mind,Summer,In-Store,New Buyer,Yes,Africa,2022-05-12 14:48
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Uniqlo,Skirt,XXL,Too Small,Returned,Fit Issue,Summer,In-Store,New Buyer,Yes,Africa,2022-05-18 23:10
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Levi's,Jacket,XL,Too Small,Exchanged,Changed Mind,Summer,In-Store,New Buyer,Yes,Africa,2023-05-04 18:03
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Uniqlo,Jeans,XXL,Too Small,Kept,,Summer,In-Store,New Buyer,Yes,Africa,2023-10-28 04:15
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Uniqlo,Dress,XXL,Fit Well,Exchanged,Fit Issue,Summer,In-Store,New Buyer,Yes,Africa,2023-01-11 06:06
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Levi's,Jacket,XL,Too Small,Exchanged,Quality Issue,Summer,In-Store,New Buyer,Yes,Africa,2023-10-22 23:12
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Uniqlo,Shorts,XXL,Too Small,Kept,,Summer,In-Store,New Buyer,Yes,Africa,2022-07-17 20:45
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,H&M,Dress,XXL,Too Small,Returned,Quality Issue,Summer,In-Store,New Buyer,Yes,Africa,2023-08-19 07:48
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,H&M,Jeans,XXL,Too Large,Returned,Changed Mind,Summer,In-Store,New Buyer,Yes,Africa,2023-07-31 20:30
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Levi's,Sweater,XL,Fit Well,Returned,Fit Issue,Summer,In-Store,New Buyer,Yes,Africa,2023-04-08 18:22
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Uniqlo,Jacket,XXL,Fit Well,Returned,Fit Issue,Summer,In-Store,New Buyer,Yes,Africa,2022-05-11 18:07
User036,22,Non-Binary,190,104,28.81,108,101,130,Curvy,XL,False,Zara,Dress,L,Fit Well,Exchanged,Other,Summer,In-Store,New Buyer,Yes,Africa,2023-04-23 01:57
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Zara,Jacket,XS,Too Small,Exchanged,Other,Autumn,In-Store,Frequent Buyer,No,South America,2023-04-30 12:20
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,H&M,Dress,XS,Too Large,Returned,Quality Issue,Autumn,In-Store,Frequent Buyer,No,South America,2022-10-26 02:51
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,H&M,Jeans,XS,Too Large,Exchanged,Fit Issue,Autumn,In-Store,Frequent Buyer,No,South America,2022-03-20 08:08
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Zara,T-shirt,XS,Fit Well,Exchanged,Quality Issue,Autumn,In-Store,Frequent Buyer,No,South America,2022-08-05 23:53
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Levi's,Shorts,XS,Fit Well,Kept,,Autumn,In-Store,Frequent Buyer,No,South America,2022-02-03 21:48
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Uniqlo,Jacket,XS,Too Large,Kept,,Autumn,In-Store,Frequent Buyer,No,South America,2023-08-24 13:32
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Levi's,Skirt,XS,Too Small,Exchanged,Changed Mind,Autumn,In-Store,Frequent Buyer,No,South America,2023-04-29 00:10
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Uniqlo,Shorts,XS,Fit Well,Returned,Other,Autumn,In-Store,Frequent Buyer,No,South America,2023-03-28 11:56
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Nike,Shorts,XS,Too Large,Exchanged,Quality Issue,Autumn,In-Store,Frequent Buyer,No,South America,2022-06-24 04:59
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Zara,T-shirt,XS,Fit Well,Exchanged,Changed Mind,Autumn,In-Store,Frequent Buyer,No,South America,2022-08-13 05:27
User037,29,Female,159,49,19.38,80,90,116,Athletic,XS,True,Zara,Shorts,XS,Too Large,Returned,Changed Mind,Autumn,In-Store,Frequent Buyer,No,South America,2023-01-21 09:55
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Nike,Sweater,S,Too Small,Kept,,Autumn,In-Store,Occasional Buyer,No,Australia,2022-02-01 12:29
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Nike,Jacket,S,Fit Well,Kept,,Autumn,In-Store,Occasional Buyer,No,Australia,2023-02-16 01:36
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Zara,Dress,S,Too Large,Returned,Other,Autumn,In-Store,Occasional Buyer,No,Australia,2023-05-23 23:31
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,H&M,Sweater,L,Too Large,Exchanged,Other,Autumn,In-Store,Occasional Buyer,No,Australia,2023-12-01 23:44
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Zara,Sweater,S,Too Large,Kept,,Autumn,In-Store,Occasional Buyer,No,Australia,2022-05-20 13:54
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Nike,Sweater,S,Fit Well,Exchanged,Changed Mind,Autumn,In-Store,Occasional Buyer,No,Australia,2022-08-01 16:22
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Zara,Skirt,M,Too Large,Returned,Quality Issue,Autumn,In-Store,Occasional Buyer,No,Australia,2023-03-12 13:09
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Zara,Dress,S,Fit Well,Exchanged,Other,Autumn,In-Store,Occasional Buyer,No,Australia,2022-04-23 01:03
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Uniqlo,Jacket,L,Too Large,Kept,,Autumn,In-Store,Occasional Buyer,No,Australia,2023-06-08 02:40
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Uniqlo,Skirt,XL,Too Large,Exchanged,Changed Mind,Autumn,In-Store,Occasional Buyer,No,Australia,2023-04-27 16:29
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Levi's,Jeans,L,Too Large,Exchanged,Quality Issue,Autumn,In-Store,Occasional Buyer,No,Australia,2022-03-06 00:27
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Nike,Shorts,M,Fit Well,Exchanged,Quality Issue,Autumn,In-Store,Occasional Buyer,No,Australia,2023-11-12 20:42
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Zara,Jacket,S,Too Small,Kept,,Autumn,In-Store,Occasional Buyer,No,Australia,2022-11-08 15:06
User038,28,Female,180,48,14.81,113,95,82,Average,L,True,Uniqlo,Dress,L,Fit Well,Returned,Changed Mind,Autumn,In-Store,Occasional Buyer,No,Australia,2023-03-14 22:45
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,Levi's,Sweater,S,Fit Well,Kept,,Winter,In-Store,New Buyer,No,Australia,2022-09-14 13:01
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,Zara,Shorts,XS,Too Large,Kept,,Winter,In-Store,New Buyer,No,Australia,2023-01-24 14:24
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,H&M,Jeans,M,Fit Well,Returned,Quality Issue,Winter,In-Store,New Buyer,No,Australia,2022-03-08 03:28
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,H&M,Sweater,M,Too Large,Returned,Other,Winter,In-Store,New Buyer,No,Australia,2022-11-03 07:06
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,Nike,Skirt,XS,Too Small,Returned,Fit Issue,Winter,In-Store,New Buyer,No,Australia,2023-09-08 10:38
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,Zara,Jacket,XS,Fit Well,Returned,Changed Mind,Winter,In-Store,New Buyer,No,Australia,2023-12-05 06:45
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,H&M,Jeans,M,Fit Well,Exchanged,Other,Winter,In-Store,New Buyer,No,Australia,2022-01-01 20:40
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,Levi's,Jacket,S,Too Small,Returned,Fit Issue,Winter,In-Store,New Buyer,No,Australia,2022-06-13 09:35
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,Nike,Sweater,XS,Too Large,Kept,,Winter,In-Store,New Buyer,No,Australia,2023-11-26 20:06
User039,55,Non-Binary,155,70,29.14,90,78,130,Curvy,S,True,H&M,Sweater,M,Too Small,Returned,Changed Mind,Winter,In-Store,New Buyer,No,Australia,2022-10-01 13:56
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Zara,Skirt,XS,Too Small,Exchanged,Other,Winter,In-Store,Occasional Buyer,No,Europe,2022-06-02 16:59
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Zara,Dress,XS,Fit Well,Returned,Changed Mind,Winter,In-Store,Occasional Buyer,No,Europe,2023-08-29 18:04
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,H&M,Shorts,M,Fit Well,Returned,Changed Mind,Winter,In-Store,Occasional Buyer,No,Europe,2023-04-16 13:27
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Uniqlo,T-shirt,M,Too Large,Exchanged,Fit Issue,Winter,In-Store,Occasional Buyer,No,Europe,2022-10-29 11:34
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,H&M,Jeans,M,Too Small,Exchanged,Fit Issue,Winter,In-Store,Occasional Buyer,No,Europe,2023-05-07 05:03
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Zara,T-shirt,XS,Too Large,Kept,,Winter,In-Store,Occasional Buyer,No,Europe,2022-01-15 02:50
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Uniqlo,Jeans,M,Fit Well,Kept,,Winter,In-Store,Occasional Buyer,No,Europe,2023-11-06 17:30
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Nike,Jacket,XS,Fit Well,Returned,Other,Winter,In-Store,Occasional Buyer,No,Europe,2022-07-27 17:35
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Nike,Shorts,XS,Too Small,Returned,Fit Issue,Winter,In-Store,Occasional Buyer,No,Europe,2022-06-17 02:21
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Uniqlo,Shorts,M,Too Large,Kept,,Winter,In-Store,Occasional Buyer,No,Europe,2022-02-08 11:16
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Nike,Shorts,XS,Too Small,Returned,Quality Issue,Winter,In-Store,Occasional Buyer,No,Europe,2023-08-10 10:43
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Levi's,Dress,S,Too Small,Returned,Other,Winter,In-Store,Occasional Buyer,No,Europe,2023-07-16 02:16
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Nike,Jacket,XS,Too Small,Exchanged,Quality Issue,Winter,In-Store,Occasional Buyer,No,Europe,2022-01-20 01:09
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Nike,Jeans,XS,Too Large,Exchanged,Fit Issue,Winter,In-Store,Occasional Buyer,No,Europe,2022-04-12 17:36
User040,54,Male,189,73,20.44,86,90,81,Average,S,True,Zara,Jeans,XS,Too Small,Kept,,Winter,In-Store,Occasional Buyer,No,Europe,2023-04-27 07:07
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Nike,T-shirt,XXL,Too Large,Exchanged,Quality Issue,Autumn,In-Store,New Buyer,No,Australia,2023-01-09 15:31
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,H&M,Jeans,XXL,Too Small,Exchanged,Fit Issue,Autumn,In-Store,New Buyer,No,Australia,2022-11-17 05:37
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Levi's,Jacket,XXL,Fit Well,Kept,,Autumn,In-Store,New Buyer,No,Australia,2023-07-31 19:55
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Levi's,Sweater,XXL,Fit Well,Returned,Quality Issue,Autumn,In-Store,New Buyer,No,Australia,2022-06-02 05:56
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Nike,Skirt,XXL,Fit Well,Returned,Quality Issue,Autumn,In-Store,New Buyer,No,Australia,2023-10-17 03:21
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,H&M,Jacket,XXL,Too Small,Returned,Quality Issue,Autumn,In-Store,New Buyer,No,Australia,2022-08-23 21:22
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Uniqlo,Shorts,XXL,Too Small,Kept,,Autumn,In-Store,New Buyer,No,Australia,2023-03-13 14:15
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Levi's,T-shirt,XXL,Fit Well,Exchanged,Other,Autumn,In-Store,New Buyer,No,Australia,2022-01-24 22:46
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,H&M,Dress,XXL,Too Small,Returned,Other,Autumn,In-Store,New Buyer,No,Australia,2022-11-15 21:37
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Levi's,Sweater,XXL,Fit Well,Returned,Changed Mind,Autumn,In-Store,New Buyer,No,Australia,2023-03-22 13:39
User041,18,Male,162,107,40.77,133,78,93,Average,XXL,True,Uniqlo,Jacket,XXL,Too Small,Exchanged,Other,Autumn,In-Store,New Buyer,No,Australia,2023-08-24 09:32
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,H&M,Dress,M,Fit Well,Kept,,Winter,Online,New Buyer,No,North America,2023-07-15 21:23
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Nike,Skirt,XS,Fit Well,Kept,,Winter,Online,New Buyer,No,North America,2023-12-20 18:16
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Nike,Dress,XS,Fit Well,Returned,Quality Issue,Winter,Online,New Buyer,No,North America,2023-10-09 21:57
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Zara,Shorts,XS,Fit Well,Returned,Fit Issue,Winter,Online,New Buyer,No,North America,2022-10-07 01:23
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,H&M,Jacket,M,Too Small,Kept,,Winter,Online,New Buyer,No,North America,2022-09-22 02:45
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Zara,Shorts,XS,Fit Well,Returned,Other,Winter,Online,New Buyer,No,North America,2023-06-01 03:36
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,H&M,Jacket,M,Too Large,Kept,,Winter,Online,New Buyer,No,North America,2023-01-10 12:06
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Zara,Sweater,XS,Fit Well,Kept,,Winter,Online,New Buyer,No,North America,2022-03-29 00:31
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Zara,Jeans,XS,Too Large,Kept,,Winter,Online,New Buyer,No,North America,2023-06-11 16:50
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Zara,Jacket,XS,Too Small,Kept,,Winter,Online,New Buyer,No,North America,2023-10-29 11:48
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Nike,Sweater,XS,Too Large,Exchanged,Quality Issue,Winter,Online,New Buyer,No,North America,2023-01-08 00:58
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Nike,Jeans,XS,Too Small,Exchanged,Fit Issue,Winter,Online,New Buyer,No,North America,2022-07-06 06:37
User042,53,Non-Binary,177,83,26.49,91,65,84,Athletic,S,True,Zara,Sweater,XS,Too Large,Exchanged,Other,Winter,Online,New Buyer,No,North America,2023-01-28 15:39
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,Skirt,XXL,Fit Well,Returned,Other,Spring,In-Store,New Buyer,No,North America,2023-02-16 06:33
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Levi's,Dress,XL,Fit Well,Kept,,Spring,In-Store,New Buyer,No,North America,2022-11-27 22:25
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Uniqlo,Sweater,XXL,Too Small,Returned,Quality Issue,Spring,In-Store,New Buyer,No,North America,2022-04-24 17:32
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,T-shirt,L,Too Small,Kept,,Spring,In-Store,New Buyer,No,North America,2023-03-04 07:59
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,Jacket,L,Fit Well,Returned,Other,Spring,In-Store,New Buyer,No,North America,2023-07-13 04:37
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,T-shirt,L,Too Large,Returned,Changed Mind,Spring,In-Store,New Buyer,No,North America,2023-07-25 03:04
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,H&M,Dress,XXL,Too Large,Kept,,Spring,In-Store,New Buyer,No,North America,2023-01-17 03:18
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Uniqlo,Shorts,XXL,Too Small,Exchanged,Quality Issue,Spring,In-Store,New Buyer,No,North America,2023-11-05 06:16
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,T-shirt,L,Fit Well,Exchanged,Fit Issue,Spring,In-Store,New Buyer,No,North America,2022-12-28 23:13
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,Skirt,XXL,Fit Well,Returned,Changed Mind,Spring,In-Store,New Buyer,No,North America,2023-02-16 11:27
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,Shorts,XXL,Too Large,Exchanged,Changed Mind,Spring,In-Store,New Buyer,No,North America,2023-10-29 11:22
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Levi's,Skirt,XXL,Fit Well,Exchanged,Changed Mind,Spring,In-Store,New Buyer,No,North America,2023-02-10 09:26
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Zara,Jeans,XXL,Too Large,Returned,Other,Spring,In-Store,New Buyer,No,North America,2022-10-20 07:24
User043,43,Female,196,58,15.1,127,76,114,Curvy,XXL,False,Nike,Skirt,XXL,Too Large,Kept,,Spring,In-Store,New Buyer,No,North America,2023-10-27 06:55
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Nike,T-shirt,XS,Too Large,Kept,,Summer,In-Store,Occasional Buyer,Yes,South America,2023-09-06 03:30
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Uniqlo,Jacket,XS,Too Small,Exchanged,Changed Mind,Summer,In-Store,Occasional Buyer,Yes,South America,2023-07-19 07:58
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Uniqlo,Dress,XS,Fit Well,Exchanged,Changed Mind,Summer,In-Store,Occasional Buyer,Yes,South America,2022-12-13 03:07
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Zara,Sweater,XS,Too Large,Exchanged,Changed Mind,Summer,In-Store,Occasional Buyer,Yes,South America,2023-07-20 07:56
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Nike,Shorts,XS,Too Small,Exchanged,Other,Summer,In-Store,Occasional Buyer,Yes,South America,2022-07-25 15:00
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Uniqlo,Dress,XS,Too Small,Exchanged,Changed Mind,Summer,In-Store,Occasional Buyer,Yes,South America,2022-11-07 22:07
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Nike,Jacket,XS,Too Small,Exchanged,Changed Mind,Summer,In-Store,Occasional Buyer,Yes,South America,2022-02-11 08:01
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Uniqlo,T-shirt,XS,Too Large,Exchanged,Other,Summer,In-Store,Occasional Buyer,Yes,South America,2022-07-15 19:33
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Zara,Shorts,XS,Too Large,Kept,,Summer,In-Store,Occasional Buyer,Yes,South America,2023-08-01 19:51
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,H&M,Skirt,M,Fit Well,Kept,,Summer,In-Store,Occasional Buyer,Yes,South America,2022-10-18 15:48
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Zara,Dress,XS,Fit Well,Returned,Quality Issue,Summer,In-Store,Occasional Buyer,Yes,South America,2023-09-05 04:33
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Levi's,Skirt,S,Too Large,Kept,,Summer,In-Store,Occasional Buyer,Yes,South America,2022-07-13 00:11
User044,49,Female,158,95,38.05,81,67,96,Petite,S,True,Uniqlo,Dress,XS,Too Small,Exchanged,Fit Issue,Summer,In-Store,Occasional Buyer,Yes,South America,2022-08-30 02:59
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Nike,Jeans,S,Too Small,Exchanged,Quality Issue,Spring,Online,Frequent Buyer,Yes,North America,2023-10-07 21:17
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Zara,Skirt,S,Too Large,Returned,Quality Issue,Spring,Online,Frequent Buyer,Yes,North America,2023-09-17 11:02
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Zara,Jeans,S,Too Small,Returned,Quality Issue,Spring,Online,Frequent Buyer,Yes,North America,2022-11-20 00:31
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Uniqlo,Sweater,L,Fit Well,Exchanged,Changed Mind,Spring,Online,Frequent Buyer,Yes,North America,2023-01-31 03:45
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Levi's,T-shirt,M,Too Small,Exchanged,Quality Issue,Spring,Online,Frequent Buyer,Yes,North America,2023-06-26 03:05
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Levi's,Sweater,M,Fit Well,Exchanged,Quality Issue,Spring,Online,Frequent Buyer,Yes,North America,2022-10-12 07:41
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Nike,Jeans,S,Too Large,Exchanged,Other,Spring,Online,Frequent Buyer,Yes,North America,2023-02-23 18:38
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Levi's,Sweater,M,Too Large,Exchanged,Quality Issue,Spring,Online,Frequent Buyer,Yes,North America,2023-04-21 05:06
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Uniqlo,Skirt,L,Fit Well,Kept,,Spring,Online,Frequent Buyer,Yes,North America,2023-10-11 07:29
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,H&M,Jacket,L,Too Large,Exchanged,Fit Issue,Spring,Online,Frequent Buyer,Yes,North America,2022-07-17 04:15
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,H&M,Dress,L,Too Small,Returned,Fit Issue,Spring,Online,Frequent Buyer,Yes,North America,2023-10-14 02:44
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Nike,Skirt,S,Too Large,Exchanged,Other,Spring,Online,Frequent Buyer,Yes,North America,2022-05-02 23:08
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Levi's,Skirt,M,Fit Well,Returned,Changed Mind,Spring,Online,Frequent Buyer,Yes,North America,2022-09-15 03:35
User045,20,Male,197,64,16.49,102,82,109,Petite,M,True,Zara,Jeans,S,Fit Well,Kept,,Spring,Online,Frequent Buyer,Yes,North America,2022-09-14 23:23
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Levi's,Sweater,XL,Too Small,Kept,,Winter,Online,Occasional Buyer,No,South America,2023-03-17 07:34
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Levi's,Jacket,XL,Too Large,Exchanged,Changed Mind,Winter,Online,Occasional Buyer,No,South America,2022-01-13 03:18
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,H&M,T-shirt,XXL,Too Large,Kept,,Winter,Online,Occasional Buyer,No,South America,2023-12-14 05:03
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,H&M,Jacket,XXL,Fit Well,Returned,Quality Issue,Winter,Online,Occasional Buyer,No,South America,2022-08-10 19:42
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Zara,Sweater,L,Too Large,Exchanged,Changed Mind,Winter,Online,Occasional Buyer,No,South America,2023-11-17 22:59
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Zara,Jacket,L,Too Large,Kept,,Winter,Online,Occasional Buyer,No,South America,2022-03-15 07:23
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Levi's,Sweater,XL,Too Large,Kept,,Winter,Online,Occasional Buyer,No,South America,2023-03-29 14:16
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Zara,T-shirt,L,Too Large,Returned,Other,Winter,Online,Occasional Buyer,No,South America,2023-08-17 21:02
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,H&M,Shorts,XXL,Too Large,Exchanged,Quality Issue,Winter,Online,Occasional Buyer,No,South America,2023-04-25 06:41
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,H&M,Sweater,XXL,Too Small,Exchanged,Other,Winter,Online,Occasional Buyer,No,South America,2023-12-02 10:38
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Nike,Shorts,XXL,Too Small,Kept,,Winter,Online,Occasional Buyer,No,South America,2022-12-18 02:49
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,H&M,Dress,XXL,Fit Well,Returned,Other,Winter,Online,Occasional Buyer,No,South America,2023-01-27 10:01
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Zara,Shorts,XXL,Fit Well,Returned,Changed Mind,Winter,Online,Occasional Buyer,No,South America,2022-01-17 00:05
User046,27,Female,165,67,24.61,127,84,130,Average,XXL,True,Levi's,Dress,XL,Too Small,Returned,Fit Issue,Winter,Online,Occasional Buyer,No,South America,2023-07-06 15:41
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Zara,Jeans,S,Fit Well,Exchanged,Quality Issue,Autumn,In-Store,Occasional Buyer,No,North America,2022-11-12 21:16
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Levi's,Dress,M,Too Large,Returned,Changed Mind,Autumn,In-Store,Occasional Buyer,No,North America,2022-04-21 05:10
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Zara,Jeans,S,Too Small,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2023-01-14 20:22
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,H&M,Dress,L,Too Large,Returned,Fit Issue,Autumn,In-Store,Occasional Buyer,No,North America,2022-06-15 06:48
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,H&M,Sweater,L,Too Large,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2023-09-01 06:54
